year,state,electiondistrict,runoff,candidate,party,writein,candidatevotes,totalvotes
2012,FLORIDA,FL17,NA,WILLIAM BRONSON,DEMOCRAT,FALSE,116766,282266
2012,FLORIDA,FL17,NA,THOMAS J. ROONEY,REPUBLICAN,FALSE,165488,282266
2012,FLORIDA,FL18,NA,ALLEN B. WEST,REPUBLICAN,FALSE,164353,330665
2012,FLORIDA,FL18,NA,PATRICK MURPHY,DEMOCRAT,FALSE,166257,330665
2012,FLORIDA,FL19,NA,BRANDON M. SMITH,NONE,FALSE,6637,306216
2012,FLORIDA,FL19,NA,TREY RADEL,REPUBLICAN,FALSE,189833,306216
2012,FLORIDA,FL19,NA,JIM ROACH,DEMOCRAT,FALSE,109746,306216
2012,FLORIDA,FL20,NA,ALCEE L. HASTINGS,DEMOCRAT,FALSE,214727,244285
2012,FLORIDA,FL20,NA,RANDALL TERRY,NONE,FALSE,29553,244285
2012,FLORIDA,FL21,NA,CESAR HENAO,NONE,FALSE,25361,284400
2012,FLORIDA,FL21,NA,THEODORE E. DEUTCH,DEMOCRAT,FALSE,221263,284400
2012,FLORIDA,FL21,NA,W. MICHAEL ??MIKE?? TROUT,NONE,FALSE,37776,284400
2012,FLORIDA,FL22,NA,ADAM HASNER,REPUBLICAN,FALSE,142050,313071
2012,FLORIDA,FL22,NA,LOIS FRANKEL,DEMOCRAT,FALSE,171021,313071
2012,FLORIDA,FL23,NA,ILYA KATZ,NONE,FALSE,3129,275430
2012,FLORIDA,FL23,NA,KAREN HARRINGTON,REPUBLICAN,FALSE,98096,275430
2012,FLORIDA,FL23,NA,DEBBIE WASSERMAN SCHULTZ,DEMOCRAT,FALSE,174205,275430
2012,FLORIDA,FL24,NA,FREDERICA S. WILSON,DEMOCRAT,FALSE,1,1
2012,FLORIDA,FL25,NA,MARIO DIAZ-BALART,REPUBLICAN,FALSE,151466,200229
2012,FLORIDA,FL25,NA,VOTEFOREDDIE.COM,NONE,FALSE,17099,200229
2012,FLORIDA,FL25,NA,STANLEY BLUMENTHAL,NONE,FALSE,31664,200229
2012,FLORIDA,FL26,NA,DAVID RIVERA,REPUBLICAN,FALSE,108820,252957
2012,FLORIDA,FL26,NA,JOSE PEIXOTO,NONE,FALSE,2717,252957
2012,FLORIDA,FL26,NA,JOE GARCIA,DEMOCRAT,FALSE,135694,252957
2012,FLORIDA,FL26,NA,ANGEL FERNANDEZ,NONE,FALSE,5726,252957
2012,FLORIDA,FL27,NA,THOMAS JOE CRUZ-WIGGINS,NONE,FALSE,6663,230171
2012,FLORIDA,FL27,NA,ILEANA ROS-LEHTINEN,REPUBLICAN,FALSE,138488,230171
2012,FLORIDA,FL27,NA,MANNY YEVANCEY,DEMOCRAT,FALSE,85020,230171
2012,GEORGIA,GA1,NA,LESLI RAE MESSINGER,DEMOCRAT,FALSE,92399,249580
2012,GEORGIA,GA1,NA,JACK KINGSTON,REPUBLICAN,FALSE,157181,249580
2012,GEORGIA,GA2,NA,JOHN HOUSE,REPUBLICAN,FALSE,92410,255161
2012,GEORGIA,GA2,NA,"SANFORD D. BISHOP, JR.",DEMOCRAT,FALSE,162751,255161
2012,GEORGIA,GA3,NA,LYNN A. WESTMORELAND,REPUBLICAN,FALSE,232380,232380
2012,GEORGIA,GA4,NA,J. CHRIS VAUGHN,REPUBLICAN,FALSE,75041,283902
2012,GEORGIA,GA4,NA,"HENRY C. ??HANK?? JOHNSON, JR.",DEMOCRAT,FALSE,208861,283902
2012,GEORGIA,GA5,NA,HOWARD STOPECK,REPUBLICAN,FALSE,43335,277665
2012,GEORGIA,GA5,NA,JOHN LEWIS,DEMOCRAT,FALSE,234330,277665
2012,GEORGIA,GA6,NA,JEFF KAZANOW,DEMOCRAT,FALSE,104365,294034
2012,GEORGIA,GA6,NA,TOM PRICE,REPUBLICAN,FALSE,189669,294034
2012,GEORGIA,GA7,NA,ROB WOODALL,REPUBLICAN,FALSE,156689,252066
2012,GEORGIA,GA7,NA,STEVE REILLY,DEMOCRAT,FALSE,95377,252066
2012,GEORGIA,GA8,NA,AUSTIN SCOTT,REPUBLICAN,FALSE,197789,197789
2012,GEORGIA,GA9,NA,DOUG COLLINS,REPUBLICAN,FALSE,192101,252153
2012,GEORGIA,GA9,NA,JODY COOLEY,DEMOCRAT,FALSE,60052,252153
2012,GEORGIA,GA10,NA,PAUL C. BROUN,REPUBLICAN,FALSE,211065,211065
2012,GEORGIA,GA11,NA,PHIL GINGREY,REPUBLICAN,FALSE,196968,287321
2012,GEORGIA,GA11,NA,PATRICK THOMPSON,DEMOCRAT,FALSE,90353,287321
2012,GEORGIA,GA12,NA,LEE ANDERSON,REPUBLICAN,FALSE,119973,259121
2012,GEORGIA,GA12,NA,JOHN BARROW,DEMOCRAT,FALSE,139148,259121
2012,GEORGIA,GA13,NA,DAVID SCOTT,DEMOCRAT,FALSE,201988,281538
2012,GEORGIA,GA13,NA,S. MALIK,REPUBLICAN,FALSE,79550,281538
2012,GEORGIA,GA14,NA,DANIEL ??DANNY?? GRANT,DEMOCRAT,FALSE,59245,219192
2012,GEORGIA,GA14,NA,TOM GRAVES,REPUBLICAN,FALSE,159947,219192
2012,HAWAII,HI1,NA,BLANK VOTE,,FALSE,4467,217876
2012,HAWAII,HI1,NA,CHARLES K. DJOU,REPUBLICAN,FALSE,96824,217876
2012,HAWAII,HI1,NA,COLLEEN W. HANABUSA,DEMOCRAT,FALSE,116505,217876
2012,HAWAII,HI2,NA,TULSI GABBARD,DEMOCRAT,FALSE,168503,219283
2012,HAWAII,HI2,NA,BLANK VOTE,,FALSE,9952,219283
2012,HAWAII,HI2,NA,KAWIKA CROWLEY,REPUBLICAN,FALSE,40707,219283
2012,IDAHO,ID1,NA,PRO-LIFE,INDEPENDENT,FALSE,7607,316724
2012,IDAHO,ID1,NA,JIMMY FARRIS,DEMOCRAT,FALSE,97450,316724
2012,IDAHO,ID1,NA,RA_L R. LABRADOR,REPUBLICAN,FALSE,199402,316724
2012,IDAHO,ID1,NA,ROB OATES,LIBERTARIAN,FALSE,12265,316724
2012,IDAHO,ID2,NA,MICHAEL K. SIMPSON,REPUBLICAN,FALSE,207412,318494
2012,IDAHO,ID2,NA,NICOLE LEFAVOUR,DEMOCRAT,FALSE,110847,318494
2012,ILLINOIS,IL1,NA,DONALD E. PELOQUIN,REPUBLICAN,FALSE,83989,320844
2012,ILLINOIS,IL1,NA,BOBBY L. RUSH,DEMOCRAT,FALSE,236854,320844
2012,ILLINOIS,IL2,NA,MARCUS LEWIS,INDEPENDENT,FALSE,40006,297712
2012,ILLINOIS,IL2,NA,BRIAN WOODWORTH,REPUBLICAN,FALSE,69115,297712
2012,ILLINOIS,IL2,NA,"JESSE L. JACKSON, JR.",DEMOCRAT,FALSE,188303,297712
2012,ILLINOIS,IL3,NA,DANIEL LIPINSKI,DEMOCRAT,FALSE,168738,246398
2012,ILLINOIS,IL3,NA,RICHARD L. GRABOWSKI,REPUBLICAN,FALSE,77653,246398
2012,ILLINOIS,IL4,NA,HECTOR CONCEPCION,REPUBLICAN,FALSE,27279,160509
2012,ILLINOIS,IL4,NA,LUIS V. GUTIERREZ,DEMOCRAT,FALSE,133226,160509
2012,ILLINOIS,IL5,NA,MIKE QUIGLEY,DEMOCRAT,FALSE,177729,270377
2012,ILLINOIS,IL5,NA,NANCY WADE,GREEN,FALSE,15359,270377
2012,ILLINOIS,IL5,NA,DAN SCHMITT,REPUBLICAN,FALSE,77289,270377
2012,ILLINOIS,IL6,NA,LESLIE COOLIDGE,DEMOCRAT,FALSE,132991,326129
2012,ILLINOIS,IL6,NA,PETER J. ROSKAM,REPUBLICAN,FALSE,193138,326129
2012,ILLINOIS,IL7,NA,DANNY K. DAVIS,DEMOCRAT,FALSE,242439,286435
2012,ILLINOIS,IL7,NA,RITA ZAK,REPUBLICAN,FALSE,31466,286435
2012,ILLINOIS,IL7,NA,JOHN H. MONAGHAN,INDEPENDENT,FALSE,12523,286435
2012,ILLINOIS,IL8,NA,TAMMY DUCKWORTH,DEMOCRAT,FALSE,123206,225066
2012,ILLINOIS,IL8,NA,JOE WALSH,REPUBLICAN,FALSE,101860,225066
2012,ILLINOIS,IL9,NA,TIMOTHY C. WOLFE,REPUBLICAN,FALSE,98924,293807
2012,ILLINOIS,IL9,NA,JANICE D. SCHAKOWSKY,DEMOCRAT,FALSE,194869,293807
2012,ILLINOIS,IL10,NA,BRAD SCHNEIDER,DEMOCRAT,FALSE,133890,264454
2012,ILLINOIS,IL10,NA,ROBERT J. DOLD,REPUBLICAN,FALSE,130564,264454
2012,ILLINOIS,IL11,NA,JUDY BIGGERT,REPUBLICAN,FALSE,105348,254295
2012,ILLINOIS,IL11,NA,BILL FOSTER,DEMOCRAT,FALSE,148928,254295
2012,ILLINOIS,IL12,NA,PAULA BRADSHAW,GREEN,FALSE,17045,303949
2012,ILLINOIS,IL12,NA,JASON PLUMMER,REPUBLICAN,FALSE,129902,303949
2012,ILLINOIS,IL12,NA,WILLIAM L. ENYART,DEMOCRAT,FALSE,157000,303949
2012,ILLINOIS,IL13,NA,DAVID M. GILL,DEMOCRAT,FALSE,136032,294385
2012,ILLINOIS,IL13,NA,JOHN HARTMAN,INDEPENDENT,FALSE,21319,294385
2012,ILLINOIS,IL13,NA,RODNEY DAVIS,REPUBLICAN,FALSE,137034,294385
2012,ILLINOIS,IL14,NA,DENNIS ANDERSON,DEMOCRAT,FALSE,124351,301954
2012,ILLINOIS,IL14,NA,RANDY HULTGREN,REPUBLICAN,FALSE,177603,301954
2012,ILLINOIS,IL15,NA,ANGELA MICHAEL,DEMOCRAT,FALSE,94162,299937
2012,ILLINOIS,IL15,NA,JOHN SHIMKUS,REPUBLICAN,FALSE,205775,299937
2012,ILLINOIS,IL16,NA,ADAM KINZINGER,REPUBLICAN,FALSE,181789,294090
2012,ILLINOIS,IL16,NA,WANDA ROHL,DEMOCRAT,FALSE,112301,294090
2012,ILLINOIS,IL17,NA,CHERI BUSTOS,DEMOCRAT,FALSE,153519,288161
2012,ILLINOIS,IL17,NA,ROBERT T. SCHILLING,REPUBLICAN,FALSE,134623,288161
2012,ILLINOIS,IL18,NA,AARON SCHOCK,REPUBLICAN,FALSE,244467,329631
2012,ILLINOIS,IL18,NA,STEVE WATERWORTH,DEMOCRAT,FALSE,85164,329631
2012,INDIANA,IN1,NA,PETER J. VISCLOSKY,DEMOCRAT,FALSE,187743,279034
2012,INDIANA,IN1,NA,JOEL PHELPS,REPUBLICAN,FALSE,91291,279034
2012,INDIANA,IN2,NA,JACKIE WALORSKI,REPUBLICAN,FALSE,134033,273475
2012,INDIANA,IN2,NA,BRENDAN MULLEN,DEMOCRAT,FALSE,130113,273475
2012,INDIANA,IN2,NA,JOSEPH WAYNE RUIZ,LIBERTARIAN,FALSE,9326,273475
2012,INDIANA,IN3,NA,KEVIN R. BOYD,DEMOCRAT,FALSE,92363,280235
2012,INDIANA,IN3,NA,MARLIN A. STUTZMAN,REPUBLICAN,FALSE,187872,280235
2012,INDIANA,IN4,NA,TODD ROKITA,REPUBLICAN,FALSE,168688,272268
2012,INDIANA,IN4,NA,TARA E. NELSON,DEMOCRAT,FALSE,93015,272268
2012,INDIANA,IN4,NA,BENJAMIN J. GEHLHAUSEN,LIBERTARIAN,FALSE,10565,272268
2012,INDIANA,IN5,NA,SCOTT RESKE,DEMOCRAT,FALSE,125347,333359
2012,INDIANA,IN5,NA,SUSAN BROOKS,REPUBLICAN,FALSE,194570,333359
2012,INDIANA,IN5,NA,CHARD REID,LIBERTARIAN,FALSE,13442,333359
2012,INDIANA,IN6,NA,REX BELL,LIBERTARIAN,FALSE,15962,275253
2012,INDIANA,IN6,NA,LUKE MESSER,REPUBLICAN,FALSE,162613,275253
2012,INDIANA,IN6,NA,BRADLEY T. BOOKOUT,DEMOCRAT,FALSE,96678,275253
2012,INDIANA,IN7,NA,CARLOS A. MAY,REPUBLICAN,FALSE,95828,257950
2012,INDIANA,IN7,NA,ANDR_ CARSON,DEMOCRAT,FALSE,162122,257950
2012,INDIANA,IN8,NA,BART GADAU,LIBERTARIAN,FALSE,10134,283992
2012,INDIANA,IN8,NA,DAVE CROOKS,DEMOCRAT,FALSE,122325,283992
2012,INDIANA,IN8,NA,LARRY BUCSHON,REPUBLICAN,FALSE,151533,283992
2012,INDIANA,IN9,NA,SHELLI YODER,DEMOCRAT,FALSE,132848,298180
2012,INDIANA,IN9,NA,TODD C. YOUNG,REPUBLICAN,FALSE,165332,298180
2012,IOWA,IA1,NA,BEN LANGE,REPUBLICAN,FALSE,162465,390849
2012,IOWA,IA1,NA,GREGORY HUGHES,NOMINATED BY PETITION,FALSE,4772,390849
2012,IOWA,IA1,NA,BRUCE L. BRALEY,DEMOCRAT,FALSE,222422,390849
2012,IOWA,IA2,NA,ALAN AVERSA,NOMINATED BY PETITION,FALSE,7112,381275
2012,IOWA,IA2,NA,JOHN ARCHER,REPUBLICAN,FALSE,161977,381275
2012,IOWA,IA2,NA,DAVID LOEBSACK,DEMOCRAT,FALSE,211863,381275
2012,IOWA,IA3,NA,LEONARD L. BOSWELL,DEMOCRAT,FALSE,168632,386842
2012,IOWA,IA3,NA,TOM LATHAM,REPUBLICAN,FALSE,202000,386842
2012,IOWA,IA3,NA,DAVID ROSENFELD,SOCIALIST WORKERS,FALSE,6286,386842
2012,IOWA,IA3,NA,SCOTT G. BATCHER,NOMINATED BY PETITION,FALSE,9352,386842
2012,IOWA,IA4,NA,STEVE KING,REPUBLICAN,FALSE,200063,377883
2012,IOWA,IA4,NA,MARTIN JAMES MONROE,NOMINATED BY PETITION,FALSE,8124,377883
2012,IOWA,IA4,NA,CHRISTIE VILSACK,DEMOCRAT,FALSE,169470,377883
2012,KANSAS,KS1,NA,TIM HUELSKAMP,REPUBLICAN,FALSE,211337,211337
2012,KANSAS,KS2,NA,TOBIAS SCHLINGENSIEPEN,DEMOCRAT,FALSE,113735,293718
2012,KANSAS,KS2,NA,DENNIS HAWVER,LIBERTARIAN,FALSE,12520,293718
2012,KANSAS,KS2,NA,LYNN JENKINS,REPUBLICAN,FALSE,167463,293718
2012,KANSAS,KS3,NA,JOEL BALAM,LIBERTARIAN,FALSE,92675,293762
2012,KANSAS,KS3,NA,KEVIN YODER,REPUBLICAN,FALSE,201087,293762
2012,KANSAS,KS4,NA,MIKE POMPEO,REPUBLICAN,FALSE,161094,258922
2012,KANSAS,KS4,NA,ROBERT LEON TILLMAN,DEMOCRAT,FALSE,81770,258922
2012,KANSAS,KS4,NA,THOMAS JEFFERSON,LIBERTARIAN,FALSE,16058,258922
2012,KENTUCKY,KY1,NA,CHARLES KENDALL HATCHETT,DEMOCRAT,FALSE,87199,287155
2012,KENTUCKY,KY1,NA,ED WHITFIELD,REPUBLICAN,FALSE,199956,287155
2012,KENTUCKY,KY2,NA,BRETT GUTHRIE,REPUBLICAN,FALSE,181508,282267
2012,KENTUCKY,KY2,NA,ANDREW R. BEACHAM,INDEPENDENT,FALSE,6304,282267
2012,KENTUCKY,KY2,NA,DAVID LYNN WILLIAMS,DEMOCRAT,FALSE,89541,282267
2012,KENTUCKY,KY2,NA,CRAIG R. ASTOR,LIBERTARIAN,FALSE,4914,282267
2012,KENTUCKY,KY3,NA,"ROBERT L. DEVORE, JR.",INDEPENDENT,FALSE,4819,322656
2012,KENTUCKY,KY3,NA,JOHN A. YARMUTH,DEMOCRAT,FALSE,206385,322656
2012,KENTUCKY,KY3,NA,BROOKS WICKER,REPUBLICAN,FALSE,111452,322656
2012,KENTUCKY,KY4,NA,WILLIAM R. ??BILL?? ADKINS,DEMOCRAT,FALSE,104734,299444
2012,KENTUCKY,KY4,NA,DAVID LEWIS,INDEPENDENT,FALSE,8674,299444
2012,KENTUCKY,KY4,NA,THOMAS MASSIE,REPUBLICAN,FALSE,186036,299444
2012,KENTUCKY,KY5,NA,HAROLD ROGERS,REPUBLICAN,FALSE,195408,250855
2012,KENTUCKY,KY5,NA,KENNETH S. STEPP,DEMOCRAT,FALSE,55447,250855
2012,KENTUCKY,KY6,NA,NA,NA,TRUE,8340,303000
2012,KENTUCKY,KY6,NA,BEN CHANDLER,DEMOCRAT,FALSE,141438,303000
2012,KENTUCKY,KY6,NA,GARLAND ??ANDY?? BARR,REPUBLICAN,FALSE,153222,303000
2012,LOUISIANA,LA1,NA,"M. V. """"VINNY"""" MENDOZA",DEMOCRAT,FALSE,61703,290410
2012,LOUISIANA,LA1,NA,GARY KING,REPUBLICAN,FALSE,24844,290410
2012,LOUISIANA,LA1,NA,DAVID ??TURK?? TURKNETT,NO PARTY AFFILIATION,FALSE,6079,290410
2012,LOUISIANA,LA1,NA,ARDEN WELLS,NO PARTY AFFILIATION,FALSE,4288,290410
2012,LOUISIANA,LA1,NA,STEVE SCALISE,REPUBLICAN,FALSE,193496,290410
2012,LOUISIANA,LA2,NA,CEDRIC L. RICHMOND,DEMOCRAT,FALSE,158501,287354
2012,LOUISIANA,LA2,NA,GARY LANDRIEU,DEMOCRAT,FALSE,71916,287354
2012,LOUISIANA,LA2,NA,JOSUE LAROSE,REPUBLICAN,FALSE,11345,287354
2012,LOUISIANA,LA2,NA,CALEB TROTTER,LIBERTARIAN,FALSE,6791,287354
2012,LOUISIANA,LA2,NA,DWAYNE BAILEY,REPUBLICAN,FALSE,38801,287354
2012,LOUISIANA,LA3,NA,"CHARLES W. BOUSTANY, JR.",REPUBLICAN,FALSE,139123,311393
2012,LOUISIANA,LA3,NA,JEFFREY M. LANDRY,REPUBLICAN,FALSE,93527,311393
2012,LOUISIANA,LA3,NA,"""""JIM?"""" STARK",LIBERTARIAN,FALSE,3765,311393
2012,LOUISIANA,LA3,NA,BRYAN BARRILLEAUX,REPUBLICAN,FALSE,7908,311393
2012,LOUISIANA,LA3,NA,"""""RON"""" RICHARD",DEMOCRAT,FALSE,67070,311393
2012,LOUISIANA,LA4,NA,JOHN FLEMING,REPUBLICAN,FALSE,187894,249531
2012,LOUISIANA,LA4,NA,RANDALL LORD,LIBERTARIAN,FALSE,61637,249531
2012,LOUISIANA,LA5,NA,CLAY STEVEN GRANT,LIBERTARIAN,FALSE,20194,260216
2012,LOUISIANA,LA5,NA,"""""RON"""" CEASAR",NO PARTY AFFILIATION,FALSE,37486,260216
2012,LOUISIANA,LA5,NA,RODNEY ALEXANDER,REPUBLICAN,FALSE,202536,260216
2012,LOUISIANA,LA6,NA,"RUFUS HOLT CRAIG, JR.",LIBERTARIAN,FALSE,32185,306713
2012,LOUISIANA,LA6,NA,"RICHARD """"RPT?"""" TORREGANO",NO PARTY AFFILIATION,FALSE,30975,306713
2012,LOUISIANA,LA6,NA,BILL CASSIDY,REPUBLICAN,FALSE,243553,306713
2012,MAINE,ME1,NA,BLANK VOTE,,FALSE,15912,380715
2012,MAINE,ME1,NA,JONATHAN T. E. COURTNEY,REPUBLICAN,FALSE,128440,380715
2012,MAINE,ME1,NA,CHELLIE PINGREE,DEMOCRAT,FALSE,236363,380715
2012,MAINE,ME2,NA,KEVIN L. RAYE,REPUBLICAN,FALSE,137542,343908
2012,MAINE,ME2,NA,MICHAEL H. MICHAUD,DEMOCRAT,FALSE,191456,343908
2012,MAINE,ME2,NA,BLANK VOTE,,FALSE,14910,343908
2012,MARYLAND,MD1,NA,MUIR WAYNE BODA,LIBERTARIAN,FALSE,12857,337760
2012,MARYLAND,MD1,NA,ANDY HARRIS,REPUBLICAN,FALSE,214204,337760
2012,MARYLAND,MD1,NA,JOHN LAFERLA,DEMOCRAT,TRUE,14858,337760
2012,MARYLAND,MD1,NA,WENDY ROSEN,DEMOCRAT,FALSE,92812,337760
2012,MARYLAND,MD1,NA,NA,NA,TRUE,2932,337760
2012,MARYLAND,MD2,NA,C. A. DUTCH RUPPERSBERGER,DEMOCRAT,FALSE,194088,295940
2012,MARYLAND,MD2,NA,LEO WAYNE DYMOWSKI,LIBERTARIAN,FALSE,9344,295940
2012,MARYLAND,MD2,NA,NANCY C. JACOBS,REPUBLICAN,FALSE,92071,295940
2012,MARYLAND,MD3,NA,ERIC DELANO KNOWLES,REPUBLICAN,FALSE,94549,319859
2012,MARYLAND,MD3,NA,JOHN P. SARBANES,DEMOCRAT,FALSE,213747,319859
2012,MARYLAND,MD3,NA,"PAUL W. DRGOS, JR.",LIBERTARIAN,FALSE,11028,319859
2012,MARYLAND,MD4,NA,SCOTT SOFFEN,LIBERTARIAN,FALSE,6204,311512
2012,MARYLAND,MD4,NA,DONNA F. EDWARDS,DEMOCRAT,FALSE,240385,311512
2012,MARYLAND,MD4,NA,FAITH M. LOUDON,REPUBLICAN,FALSE,64560,311512
2012,MARYLAND,MD5,NA,BOB AUERBACH,GREEN,FALSE,5040,343820
2012,MARYLAND,MD5,NA,TONY O?DONNELL,REPUBLICAN,FALSE,95271,343820
2012,MARYLAND,MD5,NA,STENY H. HOYER,DEMOCRAT,FALSE,238618,343820
2012,MARYLAND,MD5,NA,ARVIN VOHRA,LIBERTARIAN,FALSE,4503,343820
2012,MARYLAND,MD6,NA,JOHN DELANEY,DEMOCRAT,FALSE,181921,309549
2012,MARYLAND,MD6,NA,NICKOLAUS MUELLER,LIBERTARIAN,FALSE,9916,309549
2012,MARYLAND,MD6,NA,ROSCOE G. BARTLETT,REPUBLICAN,FALSE,117313,309549
2012,MARYLAND,MD7,NA,FRANK C. MIRABILE,REPUBLICAN,FALSE,67405,323818
2012,MARYLAND,MD7,NA,RONALD M. OWENS-BEY,LIBERTARIAN,FALSE,8211,323818
2012,MARYLAND,MD7,NA,ELIJAH E. CUMMINGS,DEMOCRAT,FALSE,247770,323818
2012,MARYLAND,MD8,NA,GEORGE GLUCK,GREEN,FALSE,5064,343256
2012,MARYLAND,MD8,NA,KEN TIMMERMAN,REPUBLICAN,FALSE,113033,343256
2012,MARYLAND,MD8,NA,CHRIS VAN HOLLEN,DEMOCRAT,FALSE,217531,343256
2012,MARYLAND,MD8,NA,MARK GRANNIS,LIBERTARIAN,FALSE,7235,343256
2012,MASSACHUSETTS,MA1,NA,RICHARD E. NEAL,DEMOCRAT,FALSE,261936,336555
2012,MASSACHUSETTS,MA1,NA,OTHER,,FALSE,4197,336555
2012,MASSACHUSETTS,MA1,NA,BLANK VOTE/SCATTERING,,FALSE,70422,336555
2012,MASSACHUSETTS,MA2,NA,BLANK VOTE/SCATTERING,,FALSE,79401,342736
2012,MASSACHUSETTS,MA2,NA,OTHER,,FALSE,4078,342736
2012,MASSACHUSETTS,MA2,NA,JAMES P. MCGOVERN,DEMOCRAT,FALSE,259257,342736
2012,MASSACHUSETTS,MA3,NA,NIKI TSONGAS,DEMOCRAT,FALSE,212119,335111
2012,MASSACHUSETTS,MA3,NA,BLANK VOTE/SCATTERING,,FALSE,13358,335111
2012,MASSACHUSETTS,MA3,NA,JONATHAN A. GOLNIK,REPUBLICAN,FALSE,109372,335111
2012,MASSACHUSETTS,MA4,NA,DAVID A. ROSA,INDEPENDENT,FALSE,10741,373114
2012,MASSACHUSETTS,MA4,NA,SEAN BIELAT,REPUBLICAN,FALSE,129936,373114
2012,MASSACHUSETTS,MA4,NA,JOSEPH P. KENNEDY III,DEMOCRAT,FALSE,221303,373114
2012,MASSACHUSETTS,MA4,NA,BLANK VOTE/SCATTERING,,FALSE,10869,373114
2012,MASSACHUSETTS,MA5,NA,BLANK VOTE/SCATTERING,,FALSE,23092,364201
2012,MASSACHUSETTS,MA5,NA,TOM TIERNEY,REPUBLICAN,FALSE,82944,364201
2012,MASSACHUSETTS,MA5,NA,EDWARD J. MARKEY,DEMOCRAT,FALSE,257490,364201
2012,MASSACHUSETTS,MA6,NA,BLANK VOTE/SCATTERING,,FALSE,15045,389852
2012,MASSACHUSETTS,MA6,NA,JOHN F. TIERNEY,DEMOCRAT,FALSE,180942,389852
2012,MASSACHUSETTS,MA6,NA,DANIEL FISHMAN,LIBERTARIAN,FALSE,16739,389852
2012,MASSACHUSETTS,MA6,NA,RICHARD R. TISEI,REPUBLICAN,FALSE,176612,389852
2012,MASSACHUSETTS,MA7,NA,BLANK VOTE/SCATTERING,,FALSE,32298,285134
2012,MASSACHUSETTS,MA7,NA,MICHAEL E. CAPUANO,DEMOCRAT,FALSE,210794,285134
2012,MASSACHUSETTS,MA7,NA,KARLA ROMERO,INDEPENDENT,FALSE,41199,285134
2012,MASSACHUSETTS,MA8,NA,STEPHEN F. LYNCH,DEMOCRAT,FALSE,263999,371694
2012,MASSACHUSETTS,MA8,NA,JOE SELVAGGI,REPUBLICAN,FALSE,82242,371694
2012,MASSACHUSETTS,MA8,NA,BLANK VOTE/SCATTERING,,FALSE,24883,371694
2012,MASSACHUSETTS,MA9,NA,DANIEL S. BOTELHO,INDEPENDENT,FALSE,32655,385799
2012,MASSACHUSETTS,MA9,NA,CHRISTOPHER SHELDON,REPUBLICAN,FALSE,116531,385799
2012,MASSACHUSETTS,MA9,NA,BLANK VOTE/SCATTERING,,FALSE,23394,385799
2012,MASSACHUSETTS,MA9,NA,WILLIAM R. KEATING,DEMOCRAT,FALSE,212754,385799
2012,MICHIGAN,MI1,NA,ELLIS BOAL,GREEN,FALSE,4168,347037
2012,MICHIGAN,MI1,NA,EMILY SALVETTE,LIBERTARIAN,FALSE,10630,347037
2012,MICHIGAN,MI1,NA,GARY MCDOWELL,DEMOCRAT,FALSE,165179,347037
2012,MICHIGAN,MI1,NA,DAN BENISHEK,REPUBLICAN,FALSE,167060,347037
2012,MICHIGAN,MI2,NA,RONALD E. GRAESER,U.S. TAXPAYERS,FALSE,3176,318267
2012,MICHIGAN,MI2,NA,WILLIAM J. OPALICKY,GREEN,FALSE,2715,318267
2012,MICHIGAN,MI2,NA,BILL HUIZENGA,REPUBLICAN,FALSE,194653,318267
2012,MICHIGAN,MI2,NA,"WILLIE GERMAN, JR.",DEMOCRAT,FALSE,108973,318267
2012,MICHIGAN,MI2,NA,MARY BUZUMA,LIBERTARIAN,FALSE,8750,318267
2012,MICHIGAN,MI3,NA,STEVE PESTKA,DEMOCRAT,FALSE,144108,326283
2012,MICHIGAN,MI3,NA,JUSTIN AMASH,REPUBLICAN,FALSE,171675,326283
2012,MICHIGAN,MI3,NA,BILL GELINEAU,LIBERTARIAN,FALSE,10498,326283
2012,MICHIGAN,MI4,NA,DAVE CAMP,REPUBLICAN,FALSE,197386,312949
2012,MICHIGAN,MI4,NA,GEORGE M. ZIMMER,U.S. TAXPAYERS,FALSE,3506,312949
2012,MICHIGAN,MI4,NA,DEBRA FREIDELL WIRTH,DEMOCRAT,FALSE,104996,312949
2012,MICHIGAN,MI4,NA,JOHN GELINEAU,LIBERTARIAN,FALSE,4285,312949
2012,MICHIGAN,MI4,NA,PAT TIMMONS,GREEN,FALSE,2776,312949
2012,MICHIGAN,MI5,NA,DAVID DAVENPORT,NONE,FALSE,6694,330146
2012,MICHIGAN,MI5,NA,DANIEL T. KILDEE,DEMOCRAT,FALSE,214531,330146
2012,MICHIGAN,MI5,NA,GREGORY CRESWELL,LIBERTARIAN,FALSE,4990,330146
2012,MICHIGAN,MI5,NA,JIM SLEZAK,REPUBLICAN,FALSE,103931,330146
2012,MICHIGAN,MI6,NA,FRED UPTON,REPUBLICAN,FALSE,174955,320475
2012,MICHIGAN,MI6,NA,MIKE O?BRIEN,DEMOCRAT,FALSE,136563,320475
2012,MICHIGAN,MI6,NA,JASON GATTIES,U.S. TAXPAYERS,FALSE,2591,320475
2012,MICHIGAN,MI6,NA,CHRISTIE GELINEAU,LIBERTARIAN,FALSE,6366,320475
2012,MICHIGAN,MI7,NA,KEN PROCTOR,LIBERTARIAN,FALSE,8088,318069
2012,MICHIGAN,MI7,NA,TIM WALBERG,REPUBLICAN,FALSE,169668,318069
2012,MICHIGAN,MI7,NA,KURT RICHARD HASKELL,DEMOCRAT,FALSE,136849,318069
